arb_id,facility_name,reporting_year,total_emissions_co2e,total_emissions_co2e_non_biogenic,co2_biogenic,fuel_supplier_co2e_non_biogenic,fuel_supplier_co2e_biogenic,electricity_importer_Correspondance2e,emitter_covered_emissions,fuel_supplier_covered_emissions,electricity_importer_covered_emissions,total_covered_emissions,total_non_covered_emissions,city,state,zip_code,naics,epa_carb_subparts,industry_sector
101284,"Olam West Coast, Inc. - Gilroy",2020,37478.03,37478.03,0.00,0.00,0.00,0.00,37478.03,0.00,0.00,37478.03,0.00,Gilroy,CA,95020,311423 - Dried and Dehydrated Food Manufacturing,C,Other Combustion Source
101438,"Silicon Valley Power (SVP), City of Santa Clara , Cogen",2020,37162.16,37162.16,0.00,0.00,0.00,0.00,37162.16,0.00,0.00,37162.16,0.00,Santa Clara,CA,95050,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
101190,"California Dairies, Inc. Turlock",2020,37058.74,37058.74,0.00,0.00,0.00,0.00,37058.74,0.00,0.00,37058.74,0.00,Turlock,CA,95380,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
100904,"Bridge Energy, LLC",2020,36601.28,33728.88,0.00,2872.39,0.00,0.00,33686.82,2872.39,0.00,36559.22,42.06,Brea,CA,92821,211111 - Crude Petroleum and Natural Gas Extraction,"C,NN,W","Oil and Gas Production / Supplier of Natural Gas, NGL, or LPG"
104197,"Quemetco, Inc.",2020,36237.92,36237.92,0.00,0.00,0.00,0.00,36237.92,0.00,0.00,36237.92,0.00,City of Industry,CA,91746,"331492 - Secondary Smelting, Refining, and Alloying of Nonferrous Metal (except Copper and Aluminum)","C,R",Other Combustion Source
101280,Orange County Sanitation District - Plant 2,2020,36172.76,6906.71,29266.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,36172.76,Huntington Beach,CA,92646,221320 - Sewage Treatment Facilities,C,Other Combustion Source
100959,"California Dairies, Inc. Fresno",2020,36160.14,36160.14,0.00,0.00,0.00,0.00,36160.14,0.00,0.00,36160.14,0.00,Fresno,CA,93706,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
101300,"Calpine - King City Cogen, LLC, King City Cogen_Peaker",2020,36098.69,36098.69,0.00,0.00,0.00,0.00,36098.69,0.00,0.00,36098.69,0.00,King City,CA,93930,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101068,USS-POSCO Industries,2020,35202.77,35202.77,0.00,0.00,0.00,0.00,35201.30,0.00,0.00,35201.30,1.47,Pittsburg,CA,94565,331221 - Rolled Steel Shape Manufacturing,C,Other Combustion Source
100259,Eco Services - Dominguez,2020,35145.25,35145.25,0.00,0.00,0.00,0.00,35145.25,0.00,0.00,35145.25,0.00,Carson,CA,90810,325188 - All Other Basic Inorganic Chemical Manufacturing,C,Other Combustion Source
101399,"California State University, San Diego",2020,34944.96,34944.96,0.00,0.00,0.00,0.00,34944.96,0.00,0.00,34944.96,0.00,San Diego,CA,92182,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101118,Solar Turbines Incorporated - Kearny Mesa,2020,34828.25,34828.25,0.00,0.00,0.00,0.00,33393.21,0.00,0.00,33393.21,1435.04,San Diego,CA,92123,333611 - Turbine and Turbine Generator Set Units Manufacturing,C,Other Combustion Source
101211,"Calpine - Yuba City Energy Center (Gilroy Energy Center, LLC)",2020,34804.93,34804.93,0.00,0.00,0.00,0.00,34804.93,0.00,0.00,34804.93,0.00,Yuba City,CA,95993,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101705,J. G. Boswell Tomato Company Kern,2020,34791.69,34791.69,0.00,0.00,0.00,0.00,34791.69,0.00,0.00,34791.69,0.00,Buttonwillow,CA,93206,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101511,East Bay Municipal Utility District,2020,34790.34,1180.62,33609.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34790.34,Oakland,CA,94607,221320 - Sewage Treatment Facilities,C,Other Combustion Source
104473,Guzman Energy - EPE,2020,21257.85,0.00,0.00,0.00,0.00,21257.85,0.00,0.00,21257.85,21257.85,0.00,Coral Gables,FL,33134,221122 - Electric Power Distribution,EPE,Electricity Importer
101207,Pacific Coast Producers,2020,34687.10,34687.10,0.00,0.00,0.00,0.00,34687.10,0.00,0.00,34687.10,0.00,Woodland,CA,95776,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101318,"Imerys Filtration Minerals, Inc.",2020,34534.25,34534.25,0.00,0.00,0.00,0.00,34531.90,0.00,0.00,34531.90,2.35,Lompoc,CA,93436,212399 - All Other Nonmetallic Mineral Mining,C,Other Combustion Source
104681,"Potrero Hills Energy Producers, LLC",2020,34272.91,171.91,34101.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,34272.91,Suisun City,CA,94585,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
101162,"Lunday-Thagard Company, DBA World Oil Refining",2020,33900.76,33900.76,0.00,0.00,0.00,0.00,33594.36,0.00,0.00,33594.36,306.40,South Gate,CA,90280,324110 - Petroleum Refineries,"C,Y",Refinery
104027,Ameresco Chiquita Energy LLC,2020,33474.80,167.91,33306.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33474.80,Castaic,CA,91384,221117 - Biomass Electric Power Generation,C,In-State Electricity Generation
104392,Wild Goose Storage LLC,2020,33435.12,33435.12,0.00,0.00,0.00,0.00,32423.97,0.00,0.00,32423.97,1011.15,Gridley,CA,95948,486210 - Pipeline Transportation of Natural Gas,"C,W",Oil and Gas Production
100958,E & J Gallo Winery - Fresno,2020,33197.50,30855.32,2342.18,0.00,0.00,0.00,30855.32,0.00,0.00,30855.32,2342.18,Fresno,CA,93727,312130 - Wineries,C,Other Combustion Source
101460,"TRC Cypress Group, LLC",2020,32480.22,32480.22,0.00,0.00,0.00,0.00,32325.83,0.00,0.00,32325.83,154.39,Taft,CA,93268,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104097,Naftex Operating Company,2020,32180.52,32180.52,0.00,0.00,0.00,0.00,32148.31,0.00,0.00,32148.31,32.21,Bakersfield,CA,93307,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104359,Windset Farms,2020,31238.17,31238.17,0.00,0.00,0.00,0.00,31238.17,0.00,0.00,31238.17,0.00,Santa Maria,CA,93458,111419 - Other Food Crops Grown Under Cover,C,Other Combustion Source
101504,J.G.Boswell Tomato Company Kings,2020,31119.25,31119.25,0.00,0.00,0.00,0.00,31119.25,0.00,0.00,31119.25,0.00,Corcoran,CA,93212,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
100179,"Pasadena Water and Power, Glenarm",2020,31048.47,31048.47,0.00,0.00,0.00,0.00,31048.47,0.00,0.00,31048.47,0.00,Pasadena,CA,91105,221112 - Fossil Fuel Electric Power Generation,"C,D",In-State Electricity Generation
101745,Orange County Central Utility Facility,2020,30779.15,30779.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30779.15,Santa Ana,CA,92703,921190 - Other General Government Support,C,Cogeneration
101502,Tomatek / Neil Jones Food Companies,2020,30616.81,30616.81,0.00,0.00,0.00,0.00,30616.81,0.00,0.00,30616.81,0.00,Firebaugh,CA,93622,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101697,"Gold Bond Building Products, LLC - Long Beach",2020,30381.13,30381.13,0.00,0.00,0.00,0.00,30381.13,0.00,0.00,30381.13,0.00,Long Beach,CA,90813,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
104731,Plains Midstream Canada ULC,2020,30298.22,0.00,0.00,30298.22,0.00,0.00,0.00,30298.22,0.00,30298.22,0.00,Calgary,AB,T2P 0A7,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
101355,E.F. Oxnard LLC,2020,30198.09,30198.09,0.00,0.00,0.00,0.00,30198.09,0.00,0.00,30198.09,0.00,Oxnard,CA,93030,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
100208,Long Beach Generating Station,2020,29890.80,29890.80,0.00,0.00,0.00,0.00,29890.80,0.00,0.00,29890.80,0.00,Long Beach,CA,90802,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104853,Stanton Energy Reliability Center,2020,29785.33,29785.33,0.00,0.00,0.00,0.00,29785.33,0.00,0.00,29785.33,0.00,Stanton,CA,90680,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
3047,"Needles, City of - EPE",2020,20214.47,0.00,0.00,0.00,0.00,20214.47,0.00,0.00,20214.47,20214.47,0.00,Needles,CA,92363,221122 - Electric Power Distribution,EPE,Electricity Importer
104519,"Ferrellgas, LP",2020,29614.38,0.00,0.00,29614.38,0.00,0.00,0.00,29614.38,0.00,29614.38,0.00,Liberty,MO,64068,454312 - Liquefied Petroleum Gas (Bottled Gas) Dealers,NN,"Supplier of Natural Gas, NGL, or LPG"
101451,Genentech Inc South San Francisco,2020,29378.15,29378.15,0.00,0.00,0.00,0.00,29378.15,0.00,0.00,29378.15,0.00,South San Francisco,CA,94080,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
101243,Dicalite Minerals Corp.,2020,29307.43,29307.43,0.00,0.00,0.00,0.00,29081.63,0.00,0.00,29081.63,225.81,Burney,CA,96013,212399 - All Other Nonmetallic Mineral Mining,C,Other Combustion Source
104733,PABCO Gypsum Newark,2020,29006.90,29006.90,0.00,0.00,0.00,0.00,29006.90,0.00,0.00,29006.90,0.00,Newark,CA,94536,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
101693,"Wm. Bolthouse Farms, Inc.",2020,28908.58,28908.58,0.00,0.00,0.00,0.00,28908.58,0.00,0.00,28908.58,0.00,Bakersfield,CA,93307,311991 - Perishable Prepared Food Manufacturing,C,Other Combustion Source
101323,Los Angeles International Airport (LAX),2020,28336.02,28336.02,0.00,0.00,0.00,0.00,28336.02,0.00,0.00,28336.02,0.00,Los Angeles,CA,90045,488119 - Other Airport Operations,C,Other Combustion Source
101433,"Algonquin Power Sanger, LLC",2020,28147.58,28147.58,0.00,0.00,0.00,0.00,28147.58,0.00,0.00,28147.58,0.00,Sanger,CA,93657,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104516,"Tesla, Inc.",2020,28052.87,28052.87,0.00,0.00,0.00,0.00,28052.87,0.00,0.00,28052.87,0.00,Fremont,CA,94538,336111 - Automobile Manufacturing,C,Other Combustion Source
101327,LACSD - Calabasas LF,2020,27710.39,139.27,27571.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27710.39,Agoura,CA,91301,562212 - Solid Waste Landfill,C,In-State Electricity Generation
100131,"California State University, San Jose",2020,27593.43,27593.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,27593.43,San Jose,CA,95192,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101214,Del Monte - Hanford,2020,27508.62,27508.62,0.00,0.00,0.00,0.00,27508.62,0.00,0.00,27508.62,0.00,Hanford,CA,93230,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
104735,Elbow River Marketing Ltd.,2020,27495.87,0.00,0.00,27495.87,0.00,0.00,0.00,27495.87,0.00,27495.87,0.00,Calgary,AB,T2P 1C9,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
104069,"Olam West Coast, Inc. - Firebaugh",2020,27028.19,27028.19,0.00,0.00,0.00,0.00,27028.19,0.00,0.00,27028.19,0.00,Firebaugh,CA,93622,311423 - Dried and Dehydrated Food Manufacturing,C,Other Combustion Source
101124,"United Airlines, Inc. - San Francisco Maintenance Center",2020,26864.96,26864.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,26864.96,San Francisco,CA,94128,488190 - Other Support Activities for Air Transportation,C,Other Combustion Source
101674,Pacific Coast Energy Company LP,2020,26663.10,26663.10,0.00,0.00,0.00,0.00,26577.80,0.00,0.00,26577.80,85.29,Orcutt,CA,93455,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
2215,Northern California Power Agency (NCPA) - EPE,2020,18963.59,0.00,0.00,0.00,0.00,18963.59,0.00,0.00,18963.59,18963.59,0.00,Roseville,CA,95678,221122 - Electric Power Distribution,EPE,Electricity Importer
104023,PG&E Tionesta Compressor Station,2020,26085.88,26085.88,0.00,0.00,0.00,0.00,24971.55,0.00,0.00,24971.55,1114.32,Tionesta,CA,96015,221210 - Natural Gas Distribution,"C,W",Oil and Gas Production
104426,Holmes Western Oil Corporation,2020,26073.42,26073.42,0.00,0.00,0.00,0.00,25606.95,0.00,0.00,25606.95,466.47,Taft,CA,93268,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104207,Frito Lay - Modesto,2020,26017.27,26017.27,0.00,0.00,0.00,0.00,26017.27,0.00,0.00,26017.27,0.00,Modesto,CA,95357,311919 - Other Snack Food Manufacturing,C,Other Combustion Source
101684,Sycamore Energy LLC,2020,25955.95,130.32,25825.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25955.95,Santee,CA,92072,221119 - Other Electric Power Generation,C,In-State Electricity Generation
100273,"University of California, Santa Cruz, UCSC EH&S Office",2020,25757.27,25757.27,0.00,0.00,0.00,0.00,25746.18,0.00,0.00,25746.18,11.09,Santa Cruz,CA,95064,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
104048,"Pacific Ethanol Stockton, LLC",2020,25554.46,8986.04,16568.42,0.00,0.00,0.00,8986.04,0.00,0.00,8986.04,16568.42,Stockton,CA,95206,325193 - Ethyl Alcohol Manufacturing,"C,PP",Other Combustion Source
100703,CalEnergy Operating Corporation - J M Leathers - Geothermal,2020,25544.96,25544.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,25544.96,Calipatria,CA,92233,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
101709,DeMenno/Kerdoon,2020,25000.88,25000.88,0.00,0.00,0.00,0.00,25000.88,0.00,0.00,25000.88,0.00,Compton,CA,90222,324199 - All Other Petroleum and Coal Products Manufacturing,C,Other Combustion Source
104199,"Campbell Soup Supply Company, L.L.C. - Stockton",2020,24810.72,24810.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24810.72,Stockton,CA,95206,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101056,AltAir Paramount LLC,2020,24807.15,7370.71,17436.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24807.15,Paramount,CA,90723,325199 - All Other Basic Organic Chemical Manufacturing,C,Refinery
101711,MM Prima Deshecha Energy LLC,2020,24727.14,124.03,24603.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24727.14,San Juan Capistrano,CA,92675,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104415,"Gold Bond Building Products, LLC - Richmond",2020,24644.57,24644.57,0.00,0.00,0.00,0.00,24644.57,0.00,0.00,24644.57,0.00,Richmond,CA,94804,327420 - Gypsum Product Manufacturing,C,Other Combustion Source
104711,"California Dairies, Inc., Turlock North",2020,24627.81,24627.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24627.81,Turlock,CA,95380,"311514 - Dry, Condensed, and Evaporated Dairy Product Manufacturing",C,Other Combustion Source
100263,SRI International Cogen Project,2020,24581.81,24581.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24581.81,Menlo Park,CA,94025,221112 - Fossil Fuel Electric Power Generation,C,Cogeneration
104569,LAC+USC Medical Center,2020,24509.23,24509.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24509.23,Los Angeles,CA,90033,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
100915,Southern California Gas Co - Honor Rancho Facility,2020,24488.33,24488.33,0.00,0.00,0.00,0.00,23862.28,0.00,0.00,23862.28,626.05,Valencia,CA,91355,486210 - Pipeline Transportation of Natural Gas,"C,W",Oil and Gas Production
104368,Hoag Memorial Hospital Presbyterian,2020,24313.02,24313.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24313.02,NEWPORT BEACH ,CA,92663,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101539,Southern California Edison (SCE) - Barre Peaker,2020,23999.63,23999.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23999.63,Stanton,CA,90680,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
104346,Hudson Ranch Power I - Geothermal,2020,23984.00,23984.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23984.00,Calipatria,CA,92233,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104676,"Mansfield Oil Company of Gainesville, Inc",2020,23941.47,0.00,0.00,23158.77,782.69,0.00,0.00,0.00,0.00,0.00,23941.47,Gainesville,GA,30501,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),MM,Transportation Fuel Supplier
104357,Saint Agnes Medical Center,2020,23839.84,23839.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23839.84,Fresno,CA,92720,622110 - General Medical and Surgical Hospitals,C,Other Combustion Source
101691,Smithfield Packaged Meats Corp,2020,23680.71,23680.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23680.71,Vernon,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104220,Southern California Gas Co - Wheeler Ridge Compressor Station,2020,23609.50,23609.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23609.50,Mettler,CA,93313,486210 - Pipeline Transportation of Natural Gas,"C,W",Oil and Gas Production
101343,"Wildflower Energy, LP - Indigo Generation, LLC",2020,23595.83,23595.83,0.00,0.00,0.00,0.00,23595.83,0.00,0.00,23595.83,0.00,N. Palm Springs,CA,92258,221112 - Fossil Fuel Electric Power Generation,D,In-State Electricity Generation
101031,PG&E Topock Compressor Station,2020,23469.08,23469.08,0.00,0.00,0.00,0.00,21565.88,0.00,0.00,21565.88,1903.20,Needles,CA,92363,221210 - Natural Gas Distribution,"C,W",Oil and Gas Production
104868,Freedom Fuels & Commodities,2020,23306.28,0.00,0.00,23306.28,0.00,0.00,0.00,0.00,0.00,0.00,23306.28,Austin,TX,78704,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
104783,Vaquero Energy - Santa Barbara County,2020,23150.31,23150.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23150.31,Santa Maria,CA,93454,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
101530,Northern California Power Agency - Geothermal Plant No. 2,2020,23084.95,23084.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23084.95,Middletown,CA,95461,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
104391,Rady Children's Hospital San Diego,2020,23077.88,23077.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,23077.88,San Diego,CA,92123,622310 - Specialty (except Psychiatric and Substance Abuse) Hospitals,C,Other Combustion Source
104358,Schlosser Forge Company,2020,23033.39,23033.39,0.00,0.00,0.00,0.00,23033.39,0.00,0.00,23033.39,0.00,Cucamonga,CA,91730,332112 - Nonferrous Forging,C,Other Combustion Source
104846,Factor Gas Liquids Inc,2020,22822.20,0.00,0.00,22822.20,0.00,0.00,0.00,0.00,0.00,0.00,22822.20,"Calgary, Alberta",AB,T2P 1C9,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
104173,"University of California, Riverside, UCR",2020,22815.11,22815.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22815.11,Riverside,CA,92521,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101734,Carlton Forge Works,2020,22803.95,22803.95,0.00,0.00,0.00,0.00,22803.95,0.00,0.00,22803.95,0.00,Paramount,CA,90723,332112 - Nonferrous Forging,C,Other Combustion Source
101563,PG&E Kettleman Compressor Station,2020,22778.43,22778.43,0.00,0.00,0.00,0.00,19619.69,0.00,0.00,19619.69,3158.73,Avenal,CA,93204,221210 - Natural Gas Distribution,"C,W",Oil and Gas Production
104106,Leprino Foods - Lemoore East,2020,22750.26,22750.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22750.26,Lemoore ,CA,93245,311513 - Cheese Manufacturing,C,Other Combustion Source
101400,"Qualcomm, Inc. - Morehouse Facility",2020,22540.16,22540.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22540.16,San Diego,CA,92121,"541990 - All Other Professional, Scientific, and Technical Services",C,Other Combustion Source
104861,"Sacramento Energy Resources, LLC",2020,22448.08,0.00,0.00,22448.08,0.00,0.00,0.00,0.00,0.00,0.00,22448.08,Aledo,TX,76008,424710 - Petroleum Bulk Stations and Terminals,NN,"Supplier of Natural Gas, NGL, or LPG"
104136,Newark Pacific Paperboard,2020,22252.60,22252.60,0.00,0.00,0.00,0.00,22252.60,0.00,0.00,22252.60,0.00,Los Angeles,CA,90040,322130 - Paperboard Mills,C,Other Combustion Source
101623,Lockheed Martin Corporation - Sunnyvale,2020,22098.82,22098.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22098.82,Sunnyvale,CA,94089,336414 - Guided Missile and Space Vehicle Manufacturing,C,Other Combustion Source
104640,E & J Gallo Winery - Livingston,2020,22000.33,15264.40,6735.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22000.33,Livingston,CA,95334,312130 - Wineries,C,Other Combustion Source
100953,Vista Metals Corp.,2020,21948.46,21948.46,0.00,0.00,0.00,0.00,21948.46,0.00,0.00,21948.46,0.00,Fontana,CA,92335,331314 - Secondary Smelting and Alloying of Aluminum,C,Other Combustion Source
101708,Lawrence Livermore National Laboratory (LLNL),2020,21843.18,21843.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21843.18,Livermore,CA,94550,"541712 - Reseach and Development in the Physical, Engineering, and Life Sciences (except Biotechnology)",C,Other Combustion Source
100255,Orange County Sanitation District - Plant 1,2020,21676.72,3310.13,18366.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21676.72,Fountain Valley,CA,92708,221320 - Sewage Treatment Facilities,C,Other Combustion Source
104892,Sunsweet Growers Inc,2020,21674.99,21674.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21674.99,Yuba City,CA,95993,311423 - Dried and Dehydrated Food Manufacturing,C,Other Combustion Source
104017,Aera Energy Ventura Basin,2020,21633.29,21633.29,0.00,0.00,0.00,0.00,19116.67,0.00,0.00,19116.67,2516.62,Ventura,CA,93301,211111 - Crude Petroleum and Natural Gas Extraction,"C,W",Oil and Gas Production
104423,Procter & Gamble Manufacturing Co. - Sacramento Plant,2020,21529.55,21529.55,0.00,0.00,0.00,0.00,21529.55,0.00,0.00,21529.55,0.00,Saramento,CA,95826,325199 - All Other Basic Organic Chemical Manufacturing,C,Other Combustion Source
104353,California Natural Products,2020,21088.02,21088.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21088.02,Lathrop,CA,95330,311511 - Fluid Milk Manufacturing,C,Other Combustion Source
101696,Avenal State Prison,2020,21065.23,21065.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,21065.23,Avenal,CA,93204,922140 - Correctional Institutions,C,Other Combustion Source
101447,Knauf Insulation,2020,20995.55,20995.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20995.55,Shasta Lake,CA,96019,327993 - Mineral Wool Manufacturing,"C,N",Other Combustion Source
104384,"Maruchan, Inc. - Laguna Canyon",2020,20815.35,20815.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20815.35,Irvine,CA,92618,"311824 - Dry Pasta, Dough, and Flour Mixes Manufacturing from Purchased Flour",C,Other Combustion Source
104329,Shultz Steel Company,2020,20747.64,20747.64,0.00,0.00,0.00,0.00,20747.64,0.00,0.00,20747.64,0.00,South Gate,CA,90280,331221 - Rolled Steel Shape Manufacturing,C,Other Combustion Source
101179,Amgen Inc.,2020,20698.70,20698.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20698.70,Thousand Oaks,CA,91320,325414 - Biological Product (except Diagnostic) Manufacturing,C,Other Combustion Source
104370,Steelscape Inc.,2020,20674.76,20674.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20674.76,Rancho Cucamonga,CA,90730,"332812 - Metal Coating, Engraving (except Jewelry and Silverware), and Allied Services to Manufacturers",C,Other Combustion Source
104551,"Nebraska Corn Processing, LLC",2020,20661.23,0.00,0.00,751.90,19909.32,0.00,0.00,0.00,0.00,0.00,20661.23,Cambridge,NE,69022,325193 - Ethyl Alcohol Manufacturing,MM,Transportation Fuel Supplier
101673,Southern California Edison (SCE) - Pebbly Beach,2020,20624.74,20624.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20624.74,Avalon,CA,90704,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
104633,Matchmaster Dyeing & Finishing,2020,20531.96,20531.96,0.00,0.00,0.00,0.00,20531.96,0.00,0.00,20531.96,0.00,Los Angeles,CA,90007,313310 - Textile and Fabric Finishing Mills,C,Other Combustion Source
104204,Edwards Air Force Base,2020,20480.96,20480.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20480.96,Edwards AFB,CA,93524,928110 - National Security,C,Other Combustion Source
100890,Bear Mountain Limited,2020,20466.10,20466.10,0.00,0.00,0.00,0.00,20466.10,0.00,0.00,20466.10,0.00,Bakersfield,CA,93306,221112 - Fossil Fuel Electric Power Generation,C,In-State Electricity Generation
101529,Northern California Power Agency - Geothermal Plant No. 1,2020,20445.93,20445.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20445.93,Middletown,CA,95461,221116 - Geothermal Electric Power Generation,C,In-State Electricity Generation
104635,Stanford University,2020,20299.63,20299.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20299.63,Stanford,CA,94305,"611310 - Colleges, Universities, and Professional Schools",C,Other Combustion Source
101738,"Energy 2001, Placer WRSL",2020,20251.24,101.58,20149.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20251.24,Lincoln,CA,95648,221119 - Other Electric Power Generation,C,In-State Electricity Generation
104354,Kraft Heinz Foods Company - Tulare,2020,20039.51,20039.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20039.51,Tulare,CA,93274,311513 - Cheese Manufacturing,C,Other Combustion Source
104755,Centennial Energy LLC,2020,19946.55,0.00,0.00,19946.55,0.00,0.00,0.00,0.00,0.00,0.00,19946.55,Denver,CO,80220,424720 - Petroleum and Petroleum Products Merchant Wholesalers (except Bulk Stations and Terminals),NN,"Supplier of Natural Gas, NGL, or LPG"
104337,Darling Ingredients Inc - Los Angeles,2020,19897.75,19897.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19897.75,Los Angeles,CA,90058,311613 - Rendering and Meat Byproduct Processing,C,Other Combustion Source
104200,"Escalon Premier Brands, a Division of Kraft Heinz Company",2020,19848.72,19848.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19848.72,Escalon,CA,95320,311421 - Fruit and Vegetable Canning,C,Other Combustion Source
101715,Arcosa LWFP LLC,2020,19474.42,19035.71,438.71,0.00,0.00,0.00,19029.56,0.00,0.00,19029.56,444.85,Fraizer Park,CA,93225,327123 - Other Structural Clay Product Manufacturing,C,Other Combustion Source
